headers,moves
"{'_tag_roster': {'Event': 'URS-ch45 First League', 'Site': 'Baku (Azerbaijan)', 'Date': '1977.??.??', 'Round': '6', 'White': 'Kuzmin, Gennadi P', 'Black': 'Beliavsky, Alexander G', 'Result': '1-0'}, '_others': {'ECO': 'C80', 'WhiteElo': '2550', 'BlackElo': '2555', 'Annotator': 'Moiseev,V', 'PlyCount': '47', 'EventDate': '1977.??.??', 'EventType': 'tourn', 'EventRounds': '17', 'EventCountry': 'URS', 'EventCategory': '10', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f6e4', 'd2d4', 'b7b5', 'a4b3', 'd7d5', 'd4e5', 'c8e6', 'b1d2', 'e4c5', 'c2c3', 'c5b3', 'd2b3', 'f8e7', 'f3d4', 'c6e5', 'f1e1', 'e5g6', 'd4e6', 'f7e6', 'b3d4', 'g6f8', 'd1g4', 'h7h5', 'g4g7', 'e7f6', 'g7g3', 'd8d7', 'c1f4', 'e8c8', 'a2a4', 'c7c5', 'f4e5', 'h5h4', 'g3f4', 'f6e5', 'f4e5', 'h8h6', 'a4b5']"
"{'_tag_roster': {'Event': 'Keres Memorial-01', 'Site': 'Tallinn (Estland)', 'Date': '1977.02.23', 'Round': '3', 'White': 'Bronstein, David Ionovich', 'Black': 'Uhlmann, Wolfgang', 'Result': '0-1'}, '_others': {'ECO': 'C18', 'WhiteElo': '2560', 'BlackElo': '2555', 'PlyCount': '60', 'EventDate': '1977.02.21', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'URS', 'EventCategory': '10', 'SourceTitle': 'MCD', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'f8b4', 'e4e5', 'g8e7', 'a2a3', 'b4c3', 'b2c3', 'c7c5', 'd1g4', 'd8c7', 'g4g7', 'h8g8', 'g7h7', 'c5d4', 'g1e2', 'b8c6', 'f2f4', 'c8d7', 'h7d3', 'd4c3', 'h2h4', 'e8c8', 'h4h5', 'e7f5', 'h5h6', 'g8g6', 'h6h7', 'd8h8', 'h1h3', 'd5d4', 'a1b1', 'd7e8', 'd3f3', 'c7d8', 'g2g4', 'f5h4', 'f3h1', 'g6g4', 'e2g3', 'h8h7', 'g3e4', 'c6e5', 'f4e5', 'e8c6', 'f1d3', 'c8c7', 'e1f2', 'h7h5', 'h3f3', 'd8g8', 'c1f4', 'h4f3', 'h1h5', 'g4f4', 'h5h6', 'f3g5']"
"{'_tag_roster': {'Event': '(GER-ch) International04', 'Site': 'Bad Lauterberg', 'Date': '1977.03.08', 'Round': '3', 'White': 'Liberzon, Vladimir Mikhailovi', 'Black': 'Torre, Eugenio', 'Result': '1-0'}, '_others': {'ECO': 'B43', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '43', 'EventDate': '1977.03.06', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'GER', 'EventCategory': '12', 'SourceTitle': 'EXT 2002', 'Source': 'ChessBase', 'SourceDate': '2001.11.25', 'SourceVersion': '1', 'SourceVersionDate': '2001.11.25', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'b1c3', 'd8c7', 'f1e2', 'b7b5', 'e1g1', 'c8b7', 'e2f3', 'b8c6', 'd4c6', 'd7c6', 'a2a4', 'f8d6', 'g2g3', 'd6e5', 'f3g2', 'g8f6', 'f2f4', 'a8d8', 'd1f3', 'e5d4', 'g1h1', 'e6e5', 'g3g4', 'e5f4', 'c1f4', 'c7e7', 'e4e5', 'f6d5', 'f4g5', 'f7f6', 'e5f6', 'g7f6', 'a1e1', 'd4e5', 'c3d5']"
"{'_tag_roster': {'Event': '(GER-ch) International04', 'Site': 'Bad Lauterberg', 'Date': '1977.03.13', 'Round': '7', 'White': 'Miles, Anthony John', 'Black': 'Torre, Eugenio', 'Result': '1-0'}, '_others': {'ECO': 'E92', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '137', 'EventDate': '1977.03.06', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'GER', 'EventCategory': '12', 'SourceTitle': 'EXT 2002', 'Source': 'ChessBase', 'SourceDate': '2001.11.25', 'SourceVersion': '1', 'SourceVersionDate': '2001.11.25', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'd2d4', 'e8g8', 'f1e2', 'e7e5', 'c1e3', 'd8e7', 'd4e5', 'd6e5', 'c3d5', 'f6d5', 'c4d5', 'c7c6', 'd5d6', 'e7d8', 'e1g1', 'f8e8', 'd1d2', 'f7f6', 'f1d1', 'c8e6', 'd2c3', 'd8d7', 'b2b4', 'g7f8', 'd1d2', 'e8d8', 'c3a3', 'd7f7', 'a1d1', 'e6c4', 'a3a5', 'd8d7', 'e2c4', 'f7c4', 'a5c5', 'c4e6', 'b4b5', 'b7b6', 'c5a3', 'c6c5', 'd2d5', 'd7d6', 'd5d6', 'f8d6', 'd1d5', 'd6e7', 'f3d2', 'b8d7', 'a3a6', 'd7f8', 'a6b7', 'a8d8', 'b7a7', 'd8d7', 'a7a8', 'f6f5', 'f2f3', 'c5c4', 'a8c6', 'e6c6', 'b5c6', 'd7c7', 'd2c4', 'f5f4', 'e3d2', 'c7c6', 'c4e5', 'c6c2', 'a2a4', 'f8e6', 'g1f1', 'c2a2', 'a4a5', 'b6b5', 'd2e1', 'a2a1', 'd5b5', 'e7h4', 'e5d3', 'e6d4', 'b5c5', 'h4e1', 'd3e1', 'd4b3', 'c5c8', 'g8g7', 'c8c7', 'g7f6', 'c7h7', 'b3c5', 'f1e2', 'a1a2', 'e2d1', 'a2a5', 'e1c2', 'a5b5', 'h7c7', 'b5b1', 'd1e2', 'c5e6', 'c7c6', 'f6e5', 'c6a6', 'b1b2', 'a6a5', 'e5f6', 'e2d3', 'b2b3', 'd3c4', 'b3b1', 'a5a1', 'b1b8', 'a1a6', 'f6e5', 'c2b4', 'b8c8', 'a6c6', 'c8c6', 'b4c6', 'e5d6', 'c6d4', 'e6f8', 'd4e2', 'd6e5', 'e2c1', 'g6g5', 'c1d3', 'e5d6', 'h2h4']"
"{'_tag_roster': {'Event': '(GER-ch) International04', 'Site': 'Bad Lauterberg', 'Date': '1977.03.19', 'Round': '13', 'White': 'Miles, Anthony John', 'Black': 'Liberzon, Vladimir Mikhailovi', 'Result': '0-1'}, '_others': {'ECO': 'A25', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '76', 'EventDate': '1977.03.06', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'GER', 'EventCategory': '12', 'SourceTitle': 'EXT 2002', 'Source': 'ChessBase', 'SourceDate': '2001.11.25', 'SourceVersion': '1', 'SourceVersionDate': '2001.11.25', 'SourceQuality': '1'}}","['c2c4', 'e7e5', 'b1c3', 'b8c6', 'e2e3', 'd7d6', 'd2d4', 'g7g6', 'd4e5', 'd6e5', 'd1d8', 'c6d8', 'b2b3', 'd8e6', 'c1b2', 'f8g7', 'e1c1', 'c8d7', 'g1f3', 'g8h6', 'f1e2', 'f7f5', 'd1d2', 'e5e4', 'f3d4', 'e6d4', 'e3d4', 'e8c8', 'd2d1', 'd8e8', 'h1e1', 'f5f4', 'h2h3', 'h6f5', 'c3d5', 'c7c6', 'd5b4', 'f5h4', 'e2f1', 'f4f3', 'g2f3', 'h4f3', 'e1e2', 'f3g1', 'e2e1', 'g1f3', 'e1e2', 'f3g1', 'e2e1', 'h8f8', 'd4d5', 'g7b2', 'c1b2', 'f8f2', 'b2c3', 'e4e3', 'f1d3', 'g1h3', 'c3d4', 'f2f4', 'd4c3', 'h3f2', 'd1c1', 'a7a5', 'b4c2', 'c6d5', 'c4d5', 'f2d3', 'c3d3', 'd7f5', 'd3c3', 'f5c2', 'c1c2', 'c8d7', 'c3d3', 'f4f2']"
"{'_tag_roster': {'Event': 'Geneve', 'Site': 'Geneve', 'Date': '1977.??.??', 'Round': '6', 'White': 'Liberzon, Vladimir Mikhailovi', 'Black': 'Torre, Eugenio', 'Result': '1-0'}, '_others': {'ECO': 'B08', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '89', 'EventDate': '1977.04.??', 'EventType': 'tourn', 'EventRounds': '13', 'EventCountry': 'SUI', 'EventCategory': '12', 'SourceTitle': 'EXT 1998', 'Source': 'ChessBase', 'SourceDate': '1997.11.17', 'SourceVersion': '1', 'SourceVersionDate': '1997.11.17', 'SourceQuality': '1'}}","['e2e4', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'd7d6', 'g1f3', 'g8f6', 'f1e2', 'e8g8', 'e1g1', 'c7c6', 'h2h3', 'b8d7', 'e4e5', 'f6e8', 'c1f4', 'd6e5', 'd4e5', 'e8c7', 'f1e1', 'c7e6', 'f4g3', 'd8a5', 'e2f1', 'd7b6', 'a2a3', 'b6a4', 'c3a4', 'a5a4', 'b2b3', 'a4a5', 'b3b4', 'a5b6', 'c2c3', 'a7a5', 'f3d2', 'f8d8', 'd2c4', 'b6a7', 'd1c1', 'a5a4', 'a1a2', 'e6c7', 'g3h4', 'c7d5', 'c4a5', 'd8e8', 'h4g5', 'c8e6', 'c3c4', 'd5c7', 'g5e3', 'a7b8', 'f2f4', 'c7a6', 'a2b2', 'c6c5', 'b4c5', 'a6c5', 'e3c5', 'a8a5', 'c1e3', 'g7h6', 'c5b6', 'a5a8', 'c4c5', 'b8c8', 'b2d2', 'e6d7', 'f1c4', 'd7c6', 'e5e6', 'f7f5', 'd2d7', 'h6g7', 'e1d1', 'g8f8', 'd7c7', 'c8b8', 'd1d7', 'g7f6', 'g2g4', 'f5g4', 'h3g4', 'e8c8', 'd7e7', 'f6e7', 'e3e5']"
"{'_tag_roster': {'Event': 'Sao Paulo International', 'Site': 'Sao Paulo', 'Date': '1977.04.??', 'Round': '1', 'White': 'Miles, Anthony John', 'Black': 'Quinteros, Miguel Angel', 'Result': '0-1'}, '_others': {'ECO': 'E92', 'WhiteElo': '2555', 'BlackElo': '2555', 'PlyCount': '106', 'EventDate': '1977.04.03', 'EventType': 'tourn', 'EventRounds': '13', 'EventCountry': 'BRA', 'EventCategory': '6', 'SourceTitle': 'EXT 1998', 'Source': 'ChessBase', 'SourceDate': '1997.11.17', 'SourceVersion': '1', 'SourceVersionDate': '1997.11.17', 'SourceQuality': '1'}}","['c2c4', 'g7g6', 'd2d4', 'f8g7', 'e2e4', 'd7d6', 'b1c3', 'g8f6', 'f1e2', 'e8g8', 'g1f3', 'e7e5', 'c1e3', 'f6g4', 'e3g5', 'f7f6', 'g5h4', 'b8c6', 'd4d5', 'c6e7', 'f3d2', 'h7h5', 'h2h3', 'g4h6', 'f2f3', 'c7c5', 'a1b1', 'c8d7', 'b2b4', 'b7b6', 'b4c5', 'd6c5', 'd1b3', 'e7c8', 'e1g1', 'h6f7', 'c3b5', 'g7h6', 'b3d3', 'a7a6', 'b5c3', 'f7d6', 'a2a4', 'a6a5', 'b1b2', 'd7e8', 'c3b5', 'e8b5', 'c4b5', 'a8a7', 'd3c3', 'd8e8', 'h4f2', 'f6f5', 'e4f5', 'g6f5', 'd2c4', 'd6c4', 'e2c4', 'c8d6', 'b2e2', 'e8g6', 'c4b3', 'a7g7', 'f2h4', 'f8e8', 'b3c2', 'h6g5', 'h4g5', 'g6g5', 'f3f4', 'e5f4', 'e2e8', 'd6e8', 'c3f3', 'e8d6', 'f1f2', 'g8f7', 'f2e2', 'g7g6', 'g1h1', 'h5h4', 'e2e5', 'g5g3', 'c2f5', 'g6g5', 'f5e6', 'f7f6', 'e5e2', 'g3f3', 'g2f3', 'c5c4', 'h1h2', 'g5g7', 'e6g8', 'g7d7', 'g8e6', 'c4c3', 'e2c2', 'd7c7', 'h2g2', 'f6e5', 'g2f2', 'e5d4', 'f2e2', 'c7c4']"
"{'_tag_roster': {'Event': 'October Revolution 60years', 'Site': 'Leningrad (Russia)', 'Date': '1977.06.27', 'Round': '3', 'White': 'Beliavsky, Alexander G', 'Black': 'Kuzmin, Gennadi P', 'Result': '0-1'}, '_others': {'ECO': 'C99', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '83', 'EventDate': '1977.06.25', 'EventType': 'tourn', 'EventRounds': '17', 'EventCountry': 'URS', 'EventCategory': '13', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'd7d6', 'c2c3', 'e8g8', 'h2h3', 'c6a5', 'b3c2', 'c7c5', 'd2d4', 'd8c7', 'b1d2', 'c5d4', 'c3d4', 'a5c6', 'd2b3', 'a6a5', 'c1e3', 'a5a4', 'b3d2', 'c6b4', 'c2b1', 'c8d7', 'a2a3', 'b4c6', 'b1d3', 'c6a5', 'a1c1', 'c7b8', 'c1c2', 'f8e8', 'd2f1', 'd7e6', 'd4d5', 'e6d7', 'e3d2', 'e7d8', 'd2b4', 'd8b6', 'g2g4', 'h7h5', 'g4g5', 'f6h7', 'g1h2', 'a5b3', 'f1g3', 'g7g6', 'e1g1', 'b6c5', 'g3h5', 'b8d8', 'b4c5', 'd6c5', 'f3e5', 'e8e5', 'f2f4', 'd8c7', 'h5f6', 'h7f6', 'g5f6', 'e5e4', 'd5d6', 'c7d6', 'g1g6', 'f7g6', 'd3c4', 'e4c4', 'd1d6', 'c4c2', 'h2g3', 'a8f8', 'd6d7']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '1', 'White': 'Miles, Anthony John', 'Black': 'Liberzon, Vladimir Mikhailovi', 'Result': '1/2-1/2'}, '_others': {'ECO': 'E97', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '84', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f1e2', 'e8g8', 'g1f3', 'e7e5', 'c1e3', 'f6g4', 'e3g5', 'f7f6', 'g5c1', 'b8c6', 'h2h3', 'g4h6', 'e1g1', 'h6f7', 'c1e3', 'b7b6', 'd4e5', 'd6e5', 'd1d8', 'f7d8', 'c4c5', 'd8e6', 'e2c4', 'c6a5', 'c4d5', 'c7c6', 'd5e6', 'c8e6', 'c5b6', 'a7b6', 'e3b6', 'f8b8', 'b6a5', 'a8a5', 'b2b3', 'g7f8', 'f1d1', 'g8f7', 'a1c1', 'b8b7', 'd1d3', 'f8b4', 'c3a4', 'c6c5', 'f3d2', 'b4d2', 'd3d2', 'c5c4', 'd2d6', 'b7a7', 'c1c3', 'c4b3', 'a2b3', 'e6b3', 'c3b3', 'a5a4', 'b3f3', 'a4e4', 'd6f6', 'f7g7', 'f6e6', 'e4f4', 'e6e5', 'f4f3', 'g2f3', 'g7f6', 'e5b5', 'h7h5', 'g1g2', 'a7a4', 'g2g3', 'g6g5', 'b5b8', 'h5h4', 'g3g2', 'f6f5']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '2', 'White': 'Torre, Eugenio', 'Black': 'Panno, Oscar', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B66', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '57', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'b8c6', 'c1g5', 'e7e6', 'd1d2', 'a7a6', 'e1c1', 'h7h6', 'g5e3', 'c8d7', 'f2f4', 'a8c8', 'c1b1', 'b7b5', 'f1d3', 'f8e7', 'h2h3', 'e8g8', 'g2g4', 'c6b4', 'd1g1', 'e6e5', 'd4f5', 'd7f5', 'g4f5', 'g8h7', 'c3d1', 'b4c6', 'd1f2', 'd6d5', 'f4e5', 'c6e5', 'f2g4', 'd5e4', 'g4e5', 'e4d3', 'e5d3', 'd8d5', 'd2g2', 'f8g8', 'g2d5', 'f6d5', 'e3d4', 'e7f6', 'd4f6', 'd5f6', 'g1e1', 'c8c7', 'e1e2']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '3', 'White': 'Quinteros, Miguel Angel', 'Black': 'Liberzon, Vladimir Mikhailovi', 'Result': '0-1'}, '_others': {'ECO': 'B89', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '87', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'b8c6', 'b1c3', 'd7d6', 'c1e3', 'g8f6', 'f1c4', 'a7a6', 'd1e2', 'd8c7', 'c4b3', 'f8e7', 'e1c1', 'e8g8', 'f2f4', 'b7b5', 'h1f1', 'c6a5', 'f4f5', 'b5b4', 'c3a4', 'e6e5', 'd4f3', 'a5b3', 'a2b3', 'c8b7', 'a4b6', 'a8b8', 'b6d5', 'f6d5', 'e4d5', 'c7a5', 'f3d2', 'a5d5', 'd2c4', 'd5g2', 'e2g2', 'b7g2', 'f5f6', 'g2f1', 'f6e7', 'f8e8', 'd1f1', 'e8e7', 'c4d6', 'e7e6', 'e3c5', 'f7f6', 'c2c4', 'b4c3', 'b2c3', 'b8b3', 'c1c2', 'b3b8', 'c3c4', 'e5e4', 'c5a3', 'a6a5', 'c4c5', 'a5a4', 'f1e1', 'b8b3', 'e1e4', 'e6e4', 'd6e4', 'g8f7', 'c5c6', 'b3b6', 'e4d6', 'f7e6', 'c2d3', 'b6c6', 'd6b5', 'c6c8', 'b5c3', 'e6f5', 'a3b4', 'c8a8', 'd3c4', 'f5g4', 'b4d6']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '4', 'White': 'Torre, Eugenio', 'Black': 'Miles, Anthony John', 'Result': '0-1'}, '_others': {'ECO': 'B30', 'WhiteElo': '2550', 'BlackElo': '2555', 'PlyCount': '88', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'd8b6', 'b5a4', 'e7e6', 'e1g1', 'g8e7', 'c2c3', 'd7d5', 'd2d3', 'c8d7', 'f1e1', 'g7g6', 'e4d5', 'e7d5', 'd3d4', 'c5d4', 'f3d4', 'f8g7', 'd4e6', 'd7e6', 'd1d5', 'e8g8', 'd5b5', 'b6c7', 'a4b3', 'e6f5', 'b5c5', 'f8e8', 'e1e8', 'a8e8', 'c1e3', 'e8e5', 'c5c4', 'g7h6', 'b1a3', 'h6e3', 'f2e3', 'e5e3', 'a3b5', 'c7e7', 'a1f1', 'e3e4', 'b5d4', 'c6d4', 'c3d4', 'e7d7', 'f1d1', 'f5e6', 'c4d3', 'e6b3', 'a2b3', 'd7f5', 'd1f1', 'f5d5', 'f1d1', 'e4g4', 'd1d2', 'd5e4', 'd3e4', 'g4e4', 'd4d5', 'g8f8', 'd5d6', 'f8e8', 'd2c2', 'e4b4', 'c2c7', 'b4b3', 'c7e7', 'e8f8', 'e7c7', 'f8e8', 'c7e7', 'e8d8', 'g1f2', 'a7a5', 'e7f7', 'a5a4', 'f7h7', 'b3b2', 'f2f3', 'a4a3', 'h2h4', 'b2b6']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '6', 'White': 'Torre, Eugenio', 'Black': 'Quinteros, Miguel Angel', 'Result': '1-0'}, '_others': {'ECO': 'B33', 'WhiteElo': '2550', 'BlackElo': '2555', 'PlyCount': '77', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'b8c6', 'd4b5', 'd7d6', 'c1f4', 'e6e5', 'f4g5', 'a7a6', 'b5a3', 'b7b5', 'g5f6', 'g7f6', 'c3d5', 'f6f5', 'f1d3', 'c8e6', 'c2c4', 'e6d5', 'e4d5', 'd8a5', 'e1f1', 'c6d4', 'c4b5', 'a6b5', 'a3c2', 'd4c2', 'd1c2', 'e5e4', 'c2c6', 'e8e7', 'd3b5', 'a8a7', 'a2a4', 'f8g7', 'c6c1', 'h8b8', 'a1b1', 'b8b5', 'a4b5', 'a5b5', 'f1g1', 'b5d5', 'h2h4', 'g7e5', 'h1h3', 'f5f4', 'h3a3', 'a7d7', 'b2b4', 'd5e6', 'c1c8', 'e6g6', 'a3a8', 'f4f3', 'c8g8', 'e5g7', 'g2g3', 'g6g4', 'g1h2', 'e7f6', 'g8c8', 'g4e6', 'b4b5', 'f6f5', 'b5b6', 'g7e5', 'a8a7', 'e5g3', 'f2g3']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '7', 'White': 'Liberzon, Vladimir Mikhailovi', 'Black': 'Torre, Eugenio', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B42', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '42', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'f1d3', 'g7g6', 'e1g1', 'f8g7', 'c1e3', 'b8c6', 'd4c6', 'b7c6', 'b1d2', 'd7d5', 'c2c3', 'g8f6', 'e3c5', 'f6d7', 'c5a3', 'g7f8', 'a3f8', 'e8f8', 'b2b4', 'a6a5', 'd2b3', 'a5b4', 'c3b4', 'f8g7', 'b4b5', 'c6b5', 'e4d5', 'd7b6', 'd5e6', 'c8e6', 'd3b5', 'd8d1', 'f1d1', 'a8a2']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '11', 'White': 'Miles, Anthony John', 'Black': 'Panno, Oscar', 'Result': '1-0'}, '_others': {'ECO': 'B08', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '99', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['g1f3', 'g7g6', 'e2e4', 'f8g7', 'd2d4', 'd7d6', 'b1c3', 'g8f6', 'f1e2', 'e8g8', 'e1g1', 'c7c6', 'a2a4', 'a7a5', 'f1e1', 'b8a6', 'e2f1', 'a6b4', 'c3b1', 'c8g4', 'b1d2', 'e7e5', 'c2c3', 'b4a6', 'd4e5', 'd6e5', 'h2h3', 'g4f3', 'd1f3', 'a6c5', 'f1c4', 'd8e7', 'd2b3', 'f6d7', 'c1e3', 'g8h8', 'e1d1', 'f7f5', 'b3c5', 'd7c5', 'e4f5', 'g6f5', 'f3h5', 'c5d7', 'e3g5', 'd7f6', 'h5f3', 'e7c5', 'c4e6', 'a8e8', 'g5e3', 'c5e7', 'e6f5', 'e5e4', 'f3e2', 'e7e5', 'f5g4', 'f6d5', 'e3d4', 'e5g5', 'e2d2', 'e4e3', 'f2e3', 'd5e3', 'd1f1', 'f8f1', 'a1f1', 'h7h6', 'f1e1', 'g7d4', 'd2d4', 'h8g8', 'g4f3', 'e8e7', 'h3h4', 'g5g7', 'd4g7', 'g8g7', 'g1f2', 'e3f5', 'e1e7', 'f5e7', 'f3e4', 'g7f6', 'f2f3', 'f6e5', 'g2g4', 'e7c8', 'g4g5', 'h6g5', 'h4g5', 'c8d6', 'e4d3', 'd6e8', 'f3g4', 'e8g7', 'd3c2', 'b7b5', 'b2b4']"
"{'_tag_roster': {'Event': 'IBM-17 Grootmeestergroep A', 'Site': 'Amsterdam', 'Date': '1977.06.??', 'Round': '13', 'White': 'Quinteros, Miguel Angel', 'Black': 'Panno, Oscar', 'Result': '1/2-1/2'}, '_others': {'ECO': 'A29', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '28', 'EventDate': '1977.06.28', 'EventType': 'tourn', 'EventRounds': '15', 'EventCountry': 'NED', 'EventCategory': '11', 'SourceTitle': 'MCL', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1'}}","['c2c4', 'e7e5', 'b1c3', 'g8f6', 'g1f3', 'b8c6', 'g2g3', 'd7d5', 'c4d5', 'f6d5', 'd2d3', 'f8e7', 'f1g2', 'c8e6', 'e1g1', 'e8g8', 'c1d2', 'd5b6', 'a2a3', 'f7f5', 'b2b4', 'a7a6', 'd2e3', 'e7f6', 'a1c1', 'c6d4', 'e3d4', 'e5d4']"
